Date,Open,High,Low,Close,Volume,Adj Close
2000-03-08,197.332,197.332,197.332,197.332,000,197.332
2000-03-07,197.33,197.33,197.33,197.33,000,197.33
2000-03-06,190.87,190.87,190.87,190.87,000,190.87
2000-03-03,189.93,189.93,189.93,189.93,000,189.93
2000-03-02,184.80,184.80,184.80,184.80,000,184.80
2000-03-01,180.47,180.47,180.47,180.47,000,180.47
2000-02-29,170.93,170.93,170.93,170.93,000,170.93
2000-02-28,164.32,164.32,164.32,164.32,000,164.32
2000-02-25,174.21,174.21,174.21,174.21,000,174.21
2000-02-24,182.88,182.88,182.88,182.88,000,182.88
2000-02-23,181.13,181.13,181.13,181.13,000,181.13
2000-02-22,178.37,178.37,178.37,178.37,000,178.37
2000-02-21,176.63,176.63,176.63,176.63,000,176.63
2000-02-18,179.82,179.82,179.82,179.82,000,179.82
2000-02-17,182.26,182.26,182.26,182.26,000,182.26
2000-02-16,180.26,180.26,180.26,180.26,000,180.26
2000-02-15,179.18,179.18,179.18,179.18,000,179.18
2000-02-14,187.29,187.29,187.29,187.29,000,187.29
2000-02-11,187.61,187.61,187.61,187.61,000,187.61
2000-02-10,189.33,189.33,189.33,189.33,000,189.33
2000-02-09,193.24,193.24,193.24,193.24,000,193.24
2000-02-08,186.25,186.25,186.25,186.25,000,186.25
2000-02-07,178.13,178.13,178.13,178.13,000,178.13
2000-02-04,178.39,178.39,178.39,178.39,000,178.39
2000-02-03,173.23,173.23,173.23,173.23,000,173.23
2000-02-02,168.92,168.92,168.92,168.92,000,168.92
2000-02-01,171.29,171.29,171.29,171.29,000,171.29
2000-01-31,172.31,172.31,172.31,172.31,000,172.31
2000-01-28,181.84,181.84,181.84,181.84,000,181.84
2000-01-27,188.47,188.47,188.47,188.47,000,188.47
2000-01-26,182.30,182.30,182.30,182.30,000,182.30
2000-01-25,183.76,183.76,183.76,183.76,000,183.76
2000-01-24,194.51,194.51,194.51,194.51,000,194.51
2000-01-21,202.14,202.14,202.14,202.14,000,202.14
2000-01-20,192.16,192.16,192.16,192.16,000,192.16
2000-01-19,183.63,183.63,183.63,183.63,000,183.63
2000-01-18,194.58,194.58,194.58,194.58,000,194.58
2000-01-17,197.91,197.91,197.91,197.91,000,197.91
2000-01-14,202.71,202.71,202.71,202.71,000,202.71
2000-01-13,195.86,195.86,195.86,195.86,000,195.86
2000-01-12,189.20,189.20,189.20,189.20,000,189.20
2000-01-11,182.33,182.33,182.33,182.33,000,182.33
2000-01-10,192.25,192.25,192.25,192.25,000,192.25
2000-01-07,185.52,185.52,185.52,185.52,000,185.52
2000-01-06,185.52,185.52,185.52,185.52,000,185.52
2000-01-05,179.01,179.01,179.01,179.01,000,179.01
2000-01-04,177.711,177.711,177.711,177.711,000,177.711
2000-01-03,177.711,177.711,177.711,177.711,000,177.711
1999-12-31,175.26,175.26,175.26,175.26,000,175.26
1999-12-30,150.01,150.01,150.01,150.01,000,150.01
1999-12-29,147.28,147.28,147.28,147.28,000,147.28
1999-12-28,151.73,151.73,151.73,151.73,000,151.73
1999-12-27,156.61,156.61,156.61,156.61,000,156.61
1999-12-24,150.71,150.71,150.71,150.71,000,150.71
1999-12-23,147.29,147.29,147.29,147.29,000,147.29
1999-12-22,146.06,146.06,146.06,146.06,000,146.06
1999-12-21,142.67,142.67,142.67,142.67,000,142.67
1999-12-20,132.17,132.17,132.17,132.17,000,132.17
1999-12-17,120.21,120.21,120.21,120.21,000,120.21
1999-12-16,118.46,118.46,118.46,118.46,000,118.46
1999-12-15,118.03,118.03,118.03,118.03,000,118.03
1999-12-14,109.03,109.03,109.03,109.03,000,109.03
1999-12-13,107.571,107.571,107.571,107.571,000,107.571
1999-12-10,107.57,107.57,107.57,107.57,000,107.57
1999-12-09,110.36,110.36,110.36,110.36,000,110.36
1999-12-08,110.45,110.45,110.45,110.45,000,110.45
1999-12-07,113.14,113.14,113.14,113.14,000,113.14
1999-12-06,118.15,118.15,118.15,118.15,000,118.15
1999-12-03,118.17,118.17,118.17,118.17,000,118.17
1999-12-02,114.75,114.75,114.75,114.75,000,114.75
1999-12-01,113.41,113.41,113.41,113.41,000,113.41
1999-11-30,112.36,112.36,112.36,112.36,000,112.36
1999-11-29,116.64,116.64,116.64,116.64,000,116.64
1999-11-26,119.75,119.75,119.75,119.75,000,119.75
1999-11-25,120.06,120.06,120.06,120.06,000,120.06
1999-11-24,119.50,119.50,119.50,119.50,000,119.50
1999-11-23,124.91,124.91,124.91,124.91,000,124.91
1999-11-22,120.92,120.92,120.92,120.92,000,120.92
1999-11-19,118.26,118.26,118.26,118.26,000,118.26
1999-11-18,113.90,113.90,113.90,113.90,000,113.90
1999-11-17,116.08,116.08,116.08,116.08,000,116.08
1999-11-16,115.32,115.32,115.32,115.32,000,115.32
1999-11-15,112.87,112.87,112.87,112.87,000,112.87
1999-11-12,111.56,111.56,111.56,111.56,000,111.56
1999-11-11,113.03,113.03,113.03,113.03,000,113.03
1999-11-10,110.98,110.98,110.98,110.98,000,110.98
1999-11-09,106.01,106.01,106.01,106.01,000,106.01
1999-11-08,99.827,99.827,99.827,99.827,000,99.827
1999-11-05,99.83,99.83,99.83,99.83,000,99.83
1999-11-04,96.48,96.48,96.48,96.48,000,96.48
1999-11-03,95.50,95.50,95.50,95.50,000,95.50
1999-11-02,97.82,97.82,97.82,97.82,000,97.82
1999-11-01,97.25,97.25,97.25,97.25,000,97.25
1999-10-29,97.80,97.80,97.80,97.80,000,97.80
1999-10-28,97.63,97.63,97.63,97.63,000,97.63
1999-10-27,97.02,97.02,97.02,97.02,000,97.02
1999-10-26,97.93,97.93,97.93,97.93,000,97.93
1999-10-25,97.11,97.11,97.11,97.11,000,97.11
1999-10-22,98.20,98.20,98.20,98.20,000,98.20
1999-10-21,95.85,95.85,95.85,95.85,000,95.85
1999-10-20,98.39,98.39,98.39,98.39,000,98.39
1999-10-19,96.46,96.46,96.46,96.46,000,96.46
1999-10-18,94.19,94.19,94.19,94.19,000,94.19
1999-10-15,95.10,95.10,95.10,95.10,000,95.10
1999-10-14,100.31,100.31,100.31,100.31,000,100.31
1999-10-13,96.03,96.03,96.03,96.03,000,96.03
1999-10-12,96.25,96.25,96.25,96.25,000,96.25
1999-10-11,97.19,97.19,97.19,97.19,000,97.19
1999-10-08,93.31,93.31,93.31,93.31,000,93.31
1999-10-07,89.34,89.34,89.34,89.34,000,89.34
1999-10-06,88.16,88.16,88.16,88.16,000,88.16
1999-10-05,88.42,88.42,88.42,88.42,000,88.42
1999-10-04,86.65,86.65,86.65,86.65,000,86.65
1999-10-01,84.50,84.50,84.50,84.50,000,84.50
1999-09-30,83.12,83.12,83.12,83.12,000,83.12
1999-09-29,85.15,85.15,85.15,85.15,000,85.15
1999-09-28,86.51,86.51,86.51,86.51,000,86.51
1999-09-27,87.67,87.67,87.67,87.67,000,87.67
1999-09-24,84.20,84.20,84.20,84.20,000,84.20
1999-09-23,84.94,84.94,84.94,84.94,000,84.94
1999-09-22,80.14,80.14,80.14,80.14,000,80.14
1999-09-21,76.15,76.15,76.15,76.15,000,76.15
1999-09-20,80.54,80.54,80.54,80.54,000,80.54
1999-09-17,84.58,84.58,84.58,84.58,000,84.58
1999-09-16,87.53,87.53,87.53,87.53,000,87.53
1999-09-15,92.77,92.77,92.77,92.77,000,92.77
1999-09-14,95.41,95.41,95.41,95.41,000,95.41
1999-09-13,97.13,97.13,97.13,97.13,000,97.13
1999-09-10,103.84,103.84,103.84,103.84,000,103.84
1999-09-09,101.17,101.17,101.17,101.17,000,101.17
1999-09-08,101.65,101.65,101.65,101.65,000,101.65
1999-09-07,104.69,104.69,104.69,104.69,000,104.69
1999-09-06,104.91,104.91,104.91,104.91,000,104.91
1999-09-03,104.13,104.13,104.13,104.13,000,104.13
1999-09-02,101.60,101.60,101.60,101.60,000,101.60
1999-09-01,102.95,102.95,102.95,102.95,000,102.95
1999-08-31,102.50,102.50,102.50,102.50,000,102.50
1999-08-30,103.80,103.80,103.80,103.80,000,103.80
1999-08-27,107.73,107.73,107.73,107.73,000,107.73
1999-08-26,111.12,111.12,111.12,111.12,000,111.12
1999-08-25,115.44,115.44,115.44,115.44,000,115.44
1999-08-24,115.75,115.75,115.75,115.75,000,115.75
1999-08-23,116.85,116.85,116.85,116.85,000,116.85
1999-08-20,109.09,109.09,109.09,109.09,000,109.09
1999-08-19,105.83,105.83,105.83,105.83,000,105.83
1999-08-18,104.87,104.87,104.87,104.87,000,104.87
1999-08-17,104.59,104.59,104.59,104.59,000,104.59
1999-08-16,103.96,103.96,103.96,103.96,000,103.96
1999-08-13,103.11,103.11,103.11,103.11,000,103.11
1999-08-12,104.87,104.87,104.87,104.87,000,104.87
1999-08-11,102.78,102.78,102.78,102.78,000,102.78
1999-08-10,102.42,102.42,102.42,102.42,000,102.42
1999-08-09,101.72,101.72,101.72,101.72,000,101.72
1999-08-06,103.15,103.15,103.15,103.15,000,103.15
1999-08-05,101.34,101.34,101.34,101.34,000,101.34
1999-08-04,105.46,105.46,105.46,105.46,000,105.46
1999-08-03,114.47,114.47,114.47,114.47,000,114.47
1999-08-02,115.77,115.77,115.77,115.77,000,115.77
1999-07-30,116.49,116.49,116.49,116.49,000,116.49
1999-07-29,114.54,114.54,114.54,114.54,000,114.54
1999-07-28,123.66,123.66,123.66,123.66,000,123.66
1999-07-27,125.18,125.18,125.18,125.18,000,125.18
1999-07-26,126.64,126.64,126.64,126.64,000,126.64
1999-07-23,127.34,127.34,127.34,127.34,000,127.34
1999-07-22,128.85,128.85,128.85,128.85,000,128.85
1999-07-21,127.13,127.13,127.13,127.13,000,127.13
1999-07-20,130.67,130.67,130.67,130.67,000,130.67
1999-07-19,133.65,133.65,133.65,133.65,000,133.65
1999-07-16,137.83,137.83,137.83,137.83,000,137.83
1999-07-15,139.13,139.13,139.13,139.13,000,139.13
1999-07-14,141.31,141.31,141.31,141.31,000,141.31
1999-07-13,137.26,137.26,137.26,137.26,000,137.26
1999-07-12,141.92,141.92,141.92,141.92,000,141.92
1999-07-09,144.00,144.00,144.00,144.00,000,144.00
1999-07-08,147.37,147.37,147.37,147.37,000,147.37
1999-07-07,144.27,144.27,144.27,144.27,000,144.27
1999-07-06,146.61,146.61,146.61,146.61,000,146.61
1999-07-05,139.03,139.03,139.03,139.03,000,139.03
1999-07-02,133.67,133.67,133.67,133.67,000,133.67
1999-07-01,131.48,131.48,131.48,131.48,000,131.48
1999-06-30,125.65,125.65,125.65,125.65,000,125.65
1999-06-29,123.90,123.90,123.90,123.90,000,123.90
1999-06-28,122.80,122.80,122.80,122.80,000,122.80
1999-06-25,123.06,123.06,123.06,123.06,000,123.06
1999-06-24,126.12,126.12,126.12,126.12,000,126.12
1999-06-23,125.50,125.50,125.50,125.50,000,125.50
1999-06-22,129.83,129.83,129.83,129.83,000,129.83
1999-06-21,129.28,129.28,129.28,129.28,000,129.28
1999-06-18,121.13,121.13,121.13,121.13,000,121.13
1999-06-17,117.57,117.57,117.57,117.57,000,117.57
1999-06-16,117.72,117.72,117.72,117.72,000,117.72
1999-06-15,112.77,112.77,112.77,112.77,000,112.77
1999-06-14,113.86,113.86,113.86,113.86,000,113.86
1999-06-11,113.86,113.86,113.86,113.86,000,113.86
1999-06-10,110.66,110.66,110.66,110.66,000,110.66
1999-06-09,107.47,107.47,107.47,107.47,000,107.47
1999-06-08,106.40,106.40,106.40,106.40,000,106.40
1999-06-07,102.72,102.72,102.72,102.72,000,102.72
1999-06-04,100.27,100.27,100.27,100.27,000,100.27
1999-06-03,99.70,99.70,99.70,99.70,000,99.70
1999-06-02,94.18,94.18,94.18,94.18,000,94.18
1999-06-01,96.76,96.76,96.76,96.76,000,96.76
1999-05-31,97.64,97.64,97.64,97.64,000,97.64
1999-05-28,99.10,99.10,99.10,99.10,000,99.10
1999-05-27,100.32,100.32,100.32,100.32,000,100.32
1999-05-26,99.90,99.90,99.90,99.90,000,99.90
1999-05-25,98.62,98.62,98.62,98.62,000,98.62
1999-05-24,101.60,101.60,101.60,101.60,000,101.60
1999-05-21,98.16,98.16,98.16,98.16,000,98.16
1999-05-20,98.49,98.49,98.49,98.49,000,98.49
1999-05-19,98.23,98.23,98.23,98.23,000,98.23
1999-05-18,99.15,99.15,99.15,99.15,000,99.15
1999-05-17,92.13,92.13,92.13,92.13,000,92.13
1999-05-14,82.58,82.58,82.58,82.58,000,82.58
1999-05-13,83.58,83.58,83.58,83.58,000,83.58
1999-05-12,81.39,81.39,81.39,81.39,000,81.39
1999-05-11,97.11,97.11,97.11,97.11,000,97.11
1999-05-10,100.968,100.968,100.968,100.968,000,100.968
1999-05-07,100.97,100.97,100.97,100.97,000,100.97
1999-05-06,104.67,104.67,104.67,104.67,000,104.67
1999-05-05,102.69,102.69,102.69,102.69,000,102.69
1999-05-04,91.833,91.833,91.833,91.833,000,91.833
1999-05-03,91.833,91.833,91.833,91.833,000,91.833
1999-04-30,91.83,91.83,91.83,91.83,000,91.83
1999-04-29,87.16,87.16,87.16,87.16,000,87.16
1999-04-28,81.47,81.47,81.47,81.47,000,81.47
1999-04-27,83.72,83.72,83.72,83.72,000,83.72
1999-04-26,83.92,83.92,83.92,83.92,000,83.92
1999-04-23,82.83,82.83,82.83,82.83,000,82.83
1999-04-22,80.33,80.33,80.33,80.33,000,80.33
1999-04-21,76.91,76.91,76.91,76.91,000,76.91
1999-04-20,76.58,76.58,76.58,76.58,000,76.58
1999-04-19,81.10,81.10,81.10,81.10,000,81.10
1999-04-16,79.59,79.59,79.59,79.59,000,79.59
1999-04-15,75.68,75.68,75.68,75.68,000,75.68
1999-04-14,73.57,73.57,73.57,73.57,000,73.57
1999-04-13,69.15,69.15,69.15,69.15,000,69.15
1999-04-12,68.59,68.59,68.59,68.59,000,68.59
1999-04-09,66.88,66.88,66.88,66.88,000,66.88
1999-04-08,70.90,70.90,70.90,70.90,000,70.90
1999-04-07,72.98,72.98,72.98,72.98,000,72.98
1999-04-06,75.51,75.51,75.51,75.51,000,75.51
1999-04-05,79.24,79.24,79.24,79.24,000,79.24
1999-04-02,79.31,79.31,79.31,79.31,000,79.31
1999-04-01,78.70,78.70,78.70,78.70,000,78.70
1999-03-31,80.36,80.36,80.36,80.36,000,80.36
1999-03-30,81.18,81.18,81.18,81.18,000,81.18
1999-03-29,79.85,79.85,79.85,79.85,000,79.85
1999-03-26,79.94,79.94,79.94,79.94,000,79.94
1999-03-25,80.65,80.65,80.65,80.65,000,80.65
1999-03-24,76.82,76.82,76.82,76.82,000,76.82
1999-03-23,80.96,80.96,80.96,80.96,000,80.96
1999-03-22,81.98,81.98,81.98,81.98,000,81.98
1999-03-19,85.70,85.70,85.70,85.70,000,85.70
1999-03-18,84.53,84.53,84.53,84.53,000,84.53
1999-03-17,90.02,90.02,90.02,90.02,000,90.02
1999-03-16,86.63,86.63,86.63,86.63,000,86.63
1999-03-15,83.84,83.84,83.84,83.84,000,83.84
1999-03-12,82.98,82.98,82.98,82.98,000,82.98
1999-03-11,82.24,82.24,82.24,82.24,000,82.24
1999-03-10,76.52,76.52,76.52,76.52,000,76.52
1999-03-09,73.71,73.71,73.71,73.71,000,73.71
1999-03-08,72.61,72.61,72.61,72.61,000,72.61
1999-03-05,72.61,72.61,72.61,72.61,000,72.61
1999-03-04,70.93,70.93,70.93,70.93,000,70.93
1999-03-03,73.33,73.33,73.33,73.33,000,73.33
1999-03-02,76.07,76.07,76.07,76.07,000,76.07
1999-03-01,73.50,73.50,73.50,73.50,000,73.50
1999-02-26,70.03,70.03,70.03,70.03,000,70.03
1999-02-25,71.36,71.36,71.36,71.36,000,71.36
1999-02-24,75.50,75.50,75.50,75.50,000,75.50
1999-02-23,73.93,73.93,73.93,73.93,000,73.93
1999-02-22,75.40,75.40,75.40,75.40,000,75.40
1999-02-19,70.22,70.22,70.22,70.22,000,70.22
1999-02-18,66.52,66.52,66.52,66.52,000,66.52
1999-02-17,65.79,65.79,65.79,65.79,000,65.79
1999-02-16,65.60,65.60,65.60,65.60,000,65.60
1999-02-15,64.01,64.01,64.01,64.01,000,64.01
1999-02-12,65.16,65.16,65.16,65.16,000,65.16
1999-02-11,67.53,67.53,67.53,67.53,000,67.53
1999-02-10,62.98,62.98,62.98,62.98,000,62.98
1999-02-09,58.94,58.94,58.94,58.94,000,58.94
1999-02-08,56.60,56.60,56.60,56.60,000,56.60
1999-02-05,55.69,55.69,55.69,55.69,000,55.69
1999-02-04,55.96,55.96,55.96,55.96,000,55.96
1999-02-03,55.30,55.30,55.30,55.30,000,55.30
1999-02-02,55.14,55.14,55.14,55.14,000,55.14
1999-02-01,55.09,55.09,55.09,55.09,000,55.09
1999-01-29,55.12,55.12,55.12,55.12,000,55.12
1999-01-28,54.49,54.49,54.49,54.49,000,54.49
1999-01-27,55.03,55.03,55.03,55.03,000,55.03
1999-01-26,55.55,55.55,55.55,55.55,000,55.55
1999-01-25,55.60,55.60,55.60,55.60,000,55.60
1999-01-22,55.68,55.68,55.68,55.68,000,55.68
1999-01-21,57.59,57.59,57.59,57.59,000,57.59
1999-01-20,56.99,56.99,56.99,56.99,000,56.99
1999-01-19,56.10,56.10,56.10,56.10,000,56.10
1999-01-18,55.71,55.71,55.71,55.71,000,55.71
1999-01-15,55.40,55.40,55.40,55.40,000,55.40
1999-01-14,56.94,56.94,56.94,56.94,000,56.94
1999-01-13,55.64,55.64,55.64,55.64,000,55.64
1999-01-12,60.17,60.17,60.17,60.17,000,60.17
1999-01-11,61.35,61.35,61.35,61.35,000,61.35
1999-01-08,62.93,62.93,62.93,62.93,000,62.93
1999-01-07,61.27,61.27,61.27,61.27,000,61.27
1999-01-06,61.27,61.27,61.27,61.27,000,61.27
1999-01-05,59.70,59.70,59.70,59.70,000,59.70
1999-01-04,59.39,59.39,59.39,59.39,000,59.39
1999-01-01,59.39,59.39,59.39,59.39,000,59.39
1998-12-31,58.93,58.93,58.93,58.93,000,58.93
1998-12-30,59.39,59.39,59.39,59.39,000,59.39
1998-12-29,59.68,59.68,59.68,59.68,000,59.68
1998-12-28,59.95,59.95,59.95,59.95,000,59.95
1998-12-25,59.94,59.94,59.94,59.94,000,59.94
1998-12-24,60.11,60.11,60.11,60.11,000,60.11
1998-12-23,60.44,60.44,60.44,60.44,000,60.44
1998-12-22,60.16,60.16,60.16,60.16,000,60.16
1998-12-21,60.25,60.25,60.25,60.25,000,60.25
1998-12-18,59.24,59.24,59.24,59.24,000,59.24
1998-12-17,60.42,60.42,60.42,60.42,000,60.42
1998-12-16,60.95,60.95,60.95,60.95,000,60.95
1998-12-15,58.79,58.79,58.79,58.79,000,58.79
1998-12-14,58.67,58.67,58.67,58.67,000,58.67
1998-12-11,58.67,58.67,58.67,58.67,000,58.67
1998-12-10,60.95,60.95,60.95,60.95,000,60.95
1998-12-09,58.71,58.71,58.71,58.71,000,58.71
1998-12-08,60.44,60.44,60.44,60.44,000,60.44
1998-12-07,63.32,63.32,63.32,63.32,000,63.32
1998-12-04,64.00,64.00,64.00,64.00,000,64.00
1998-12-03,65.38,65.38,65.38,65.38,000,65.38
1998-12-02,68.07,68.07,68.07,68.07,000,68.07
1998-12-01,67.74,67.74,67.74,67.74,000,67.74
1998-11-30,71.46,71.46,71.46,71.46,000,71.46
1998-11-27,71.57,71.57,71.57,71.57,000,71.57
1998-11-26,72.00,72.00,72.00,72.00,000,72.00
1998-11-25,69.15,69.15,69.15,69.15,000,69.15
1998-11-24,70.85,70.85,70.85,70.85,000,70.85
1998-11-23,70.13,70.13,70.13,70.13,000,70.13
1998-11-20,63.36,63.36,63.36,63.36,000,63.36
1998-11-19,60.04,60.04,60.04,60.04,000,60.04
1998-11-18,59.76,59.76,59.76,59.76,000,59.76
1998-11-17,60.02,60.02,60.02,60.02,000,60.02
1998-11-16,59.55,59.55,59.55,59.55,000,59.55
1998-11-13,59.32,59.32,59.32,59.32,000,59.32
1998-11-12,60.53,60.53,60.53,60.53,000,60.53
1998-11-11,60.76,60.76,60.76,60.76,000,60.76
1998-11-10,60.67,60.67,60.67,60.67,000,60.67
1998-11-09,61.13,61.13,61.13,61.13,000,61.13
1998-11-06,61.13,61.13,61.13,61.13,000,61.13
1998-11-05,60.38,60.38,60.38,60.38,000,60.38
1998-11-04,61.07,61.07,61.07,61.07,000,61.07
1998-11-03,59.36,59.36,59.36,59.36,000,59.36
1998-11-02,58.38,58.38,58.38,58.38,000,58.38
1998-10-30,57.54,57.54,57.54,57.54,000,57.54
1998-10-29,55.39,55.39,55.39,55.39,000,55.39
1998-10-28,53.54,53.54,53.54,53.54,000,53.54
1998-10-27,56.89,56.89,56.89,56.89,000,56.89
1998-10-26,59.54,59.54,59.54,59.54,000,59.54
1998-10-23,60.42,60.42,60.42,60.42,000,60.42
1998-10-22,60.96,60.96,60.96,60.96,000,60.96
1998-10-21,61.94,61.94,61.94,61.94,000,61.94
1998-10-20,56.68,56.68,56.68,56.68,000,56.68
1998-10-19,55.91,55.91,55.91,55.91,000,55.91
1998-10-16,55.32,55.32,55.32,55.32,000,55.32
1998-10-15,58.73,58.73,58.73,58.73,000,58.73
1998-10-14,51.89,51.89,51.89,51.89,000,51.89
1998-10-13,47.67,47.67,47.67,47.67,000,47.67
1998-10-12,44.75,44.75,44.75,44.75,000,44.75
1998-10-09,42.55,42.55,42.55,42.55,000,42.55
1998-10-08,41.35,41.35,41.35,41.35,000,41.35
1998-10-07,42.94,42.94,42.94,42.94,000,42.94
1998-10-06,41.05,41.05,41.05,41.05,000,41.05
1998-10-05,38.53,38.53,38.53,38.53,000,38.53
1998-10-02,38.81,38.81,38.81,38.81,000,38.81
1998-10-01,41.18,41.18,41.18,41.18,000,41.18
1998-09-30,43.81,43.81,43.81,43.81,000,43.81
1998-09-29,45.86,45.86,45.86,45.86,000,45.86
1998-09-28,46.24,46.24,46.24,46.24,000,46.24
1998-09-25,47.08,47.08,47.08,47.08,000,47.08
1998-09-24,48.31,48.31,48.31,48.31,000,48.31
1998-09-23,47.65,47.65,47.65,47.65,000,47.65
1998-09-22,49.65,49.65,49.65,49.65,000,49.65
1998-09-21,47.81,47.81,47.81,47.81,000,47.81
1998-09-18,50.12,50.12,50.12,50.12,000,50.12
1998-09-17,52.31,52.31,52.31,52.31,000,52.31
1998-09-16,58.86,58.86,58.86,58.86,000,58.86
1998-09-15,62.03,62.03,62.03,62.03,000,62.03
1998-09-14,63.88,63.88,63.88,63.88,000,63.88
1998-09-11,62.31,62.31,62.31,62.31,000,62.31
1998-09-10,64.60,64.60,64.60,64.60,000,64.60
1998-09-09,61.63,61.63,61.63,61.63,000,61.63
1998-09-08,62.61,62.61,62.61,62.61,000,62.61
1998-09-07,63.28,63.28,63.28,63.28,000,63.28
1998-09-04,63.13,63.13,63.13,63.13,000,63.13
1998-09-03,61.43,61.43,61.43,61.43,000,61.43
1998-09-02,65.63,65.63,65.63,65.63,000,65.63
1998-09-01,65.66,65.66,65.66,65.66,000,65.66
1998-08-31,65.61,65.61,65.61,65.61,000,65.61
1998-08-28,66.77,66.77,66.77,66.77,000,66.77
1998-08-27,63.20,63.20,63.20,63.20,000,63.20
1998-08-26,76.26,76.26,76.26,76.26,000,76.26
1998-08-25,88.50,88.50,88.50,88.50,000,88.50
1998-08-24,86.40,86.40,86.40,86.40,000,86.40
1998-08-21,81.76,81.76,81.76,81.76,000,81.76
1998-08-20,86.57,86.57,86.57,86.57,000,86.57
1998-08-19,90.19,90.19,90.19,90.19,000,90.19
1998-08-18,99.58,99.58,99.58,99.58,000,99.58
1998-08-17,109.43,109.43,109.43,109.43,000,109.43
1998-08-14,115.00,115.00,115.00,115.00,000,115.00
1998-08-13,101.17,101.17,101.17,101.17,000,101.17
1998-08-12,108.19,108.19,108.19,108.19,000,108.19
1998-08-11,109.90,109.90,109.90,109.90,000,109.90
1998-08-10,120.91,120.91,120.91,120.91,000,120.91
1998-08-07,132.86,132.86,132.86,132.86,000,132.86
1998-08-06,135.88,135.88,135.88,135.88,000,135.88
1998-08-05,141.68,141.68,141.68,141.68,000,141.68
1998-08-04,147.21,147.21,147.21,147.21,000,147.21
1998-08-03,145.64,145.64,145.64,145.64,000,145.64
1998-07-31,149.65,149.65,149.65,149.65,000,149.65
1998-07-30,150.17,150.17,150.17,150.17,000,150.17
1998-07-29,147.96,147.96,147.96,147.96,000,147.96
1998-07-28,147.28,147.28,147.28,147.28,000,147.28
1998-07-27,143.46,143.46,143.46,143.46,000,143.46
1998-07-24,157.74,157.74,157.74,157.74,000,157.74
1998-07-23,159.86,159.86,159.86,159.86,000,159.86
1998-07-22,171.73,171.73,171.73,171.73,000,171.73
1998-07-21,183.95,183.95,183.95,183.95,000,183.95
1998-07-20,193.02,193.02,193.02,193.02,000,193.02
